sample_id,measurement_name,block_name,nm,abs,strain,induction,timepoint,norm_abs
20210930_24_3,16,20210930,466,0.6456,J23100,-,24,0.8287
20210930_24_3,16,20210930,467,0.6439,J23100,-,24,0.8234
20210930_24_3,16,20210930,468,0.6421,J23100,-,24,0.8179
20210930_24_3,16,20210930,469,0.6407,J23100,-,24,0.8137
20210930_24_3,16,20210930,470,0.6393,J23100,-,24,0.8092
20210930_24_3,16,20210930,471,0.6373,J23100,-,24,0.803
20210930_24_3,16,20210930,472,0.6359,J23100,-,24,0.7985
20210930_24_3,16,20210930,473,0.6344,J23100,-,24,0.7939
20210930_24_3,16,20210930,474,0.6329,J23100,-,24,0.7892
20210930_24_3,16,20210930,475,0.6315,J23100,-,24,0.7848
20210930_24_3,16,20210930,476,0.63,J23100,-,24,0.7804
20210930_24_3,16,20210930,477,0.6287,J23100,-,24,0.7762
20210930_24_3,16,20210930,478,0.6275,J23100,-,24,0.7724
20210930_24_3,16,20210930,479,0.6261,J23100,-,24,0.7681
20210930_24_3,16,20210930,480,0.6248,J23100,-,24,0.7642
20210930_24_3,16,20210930,481,0.6237,J23100,-,24,0.7606
20210930_24_3,16,20210930,482,0.6226,J23100,-,24,0.7572
20210930_24_3,16,20210930,483,0.6215,J23100,-,24,0.7539
20210930_24_3,16,20210930,484,0.6206,J23100,-,24,0.7509
20210930_24_3,16,20210930,485,0.6196,J23100,-,24,0.7479
20210930_24_3,16,20210930,486,0.6187,J23100,-,24,0.7451
20210930_24_3,16,20210930,487,0.6179,J23100,-,24,0.7426
20210930_24_3,16,20210930,488,0.6169,J23100,-,24,0.7396
20210930_24_3,16,20210930,489,0.6161,J23100,-,24,0.737
20210930_24_3,16,20210930,490,0.6152,J23100,-,24,0.7343
20210930_24_3,16,20210930,491,0.6144,J23100,-,24,0.7316
20210930_24_3,16,20210930,492,0.6134,J23100,-,24,0.7286
20210930_24_3,16,20210930,493,0.6126,J23100,-,24,0.7262
20210930_24_3,16,20210930,494,0.6117,J23100,-,24,0.7231
20210930_24_3,16,20210930,495,0.6107,J23100,-,24,0.7203
20210930_24_3,16,20210930,496,0.6097,J23100,-,24,0.7169
20210930_24_3,16,20210930,497,0.6086,J23100,-,24,0.7135
20210930_24_3,16,20210930,498,0.6075,J23100,-,24,0.7101
20210930_24_3,16,20210930,499,0.6062,J23100,-,24,0.7063
20210930_24_3,16,20210930,500,0.6049,J23100,-,24,0.7022
20210930_24_3,16,20210930,501,0.6036,J23100,-,24,0.6979
20210930_24_3,16,20210930,502,0.6023,J23100,-,24,0.6941
20210930_24_3,16,20210930,503,0.601,J23100,-,24,0.6899
20210930_24_3,16,20210930,504,0.5995,J23100,-,24,0.6853
20210930_24_3,16,20210930,505,0.5982,J23100,-,24,0.6813
20210930_24_3,16,20210930,506,0.5967,J23100,-,24,0.6767
20210930_24_3,16,20210930,507,0.5952,J23100,-,24,0.6719
20210930_24_3,16,20210930,508,0.5937,J23100,-,24,0.6673
20210930_24_3,16,20210930,509,0.5921,J23100,-,24,0.6623
20210930_24_3,16,20210930,510,0.5903,J23100,-,24,0.6568
20210930_24_3,16,20210930,511,0.5887,J23100,-,24,0.6517
20210930_24_3,16,20210930,512,0.587,J23100,-,24,0.6465
20210930_24_3,16,20210930,513,0.5852,J23100,-,24,0.6409
20210930_24_3,16,20210930,514,0.5834,J23100,-,24,0.6352
20210930_24_3,16,20210930,515,0.5816,J23100,-,24,0.6295
20210930_24_3,16,20210930,516,0.5798,J23100,-,24,0.6239
20210930_24_3,16,20210930,517,0.578,J23100,-,24,0.6184
20210930_24_3,16,20210930,518,0.5763,J23100,-,24,0.6131
20210930_24_3,16,20210930,519,0.5746,J23100,-,24,0.6078
20210930_24_3,16,20210930,520,0.5728,J23100,-,24,0.6023
20210930_24_3,16,20210930,521,0.571,J23100,-,24,0.5966
20210930_24_3,16,20210930,522,0.5693,J23100,-,24,0.5914
20210930_24_3,16,20210930,523,0.5676,J23100,-,24,0.5859
20210930_24_3,16,20210930,524,0.5658,J23100,-,24,0.5802
20210930_24_3,16,20210930,525,0.564,J23100,-,24,0.5747
20210930_24_3,16,20210930,526,0.562,J23100,-,24,0.5684
20210930_24_3,16,20210930,527,0.5602,J23100,-,24,0.5628
20210930_24_3,16,20210930,528,0.5582,J23100,-,24,0.5566
20210930_24_3,16,20210930,529,0.5561,J23100,-,24,0.5502
20210930_24_3,16,20210930,530,0.5541,J23100,-,24,0.5439
20210930_24_3,16,20210930,531,0.5521,J23100,-,24,0.5376
20210930_24_3,16,20210930,532,0.55,J23100,-,24,0.5311
20210930_24_3,16,20210930,533,0.5479,J23100,-,24,0.5247
20210930_24_3,16,20210930,534,0.5457,J23100,-,24,0.5178
20210930_24_3,16,20210930,535,0.5437,J23100,-,24,0.5116
20210930_24_3,16,20210930,536,0.5417,J23100,-,24,0.5053
20210930_24_3,16,20210930,537,0.5395,J23100,-,24,0.4986
20210930_24_3,16,20210930,538,0.5375,J23100,-,24,0.4924
20210930_24_3,16,20210930,539,0.5355,J23100,-,24,0.4861
20210930_24_3,16,20210930,540,0.5335,J23100,-,24,0.4799
20210930_24_3,16,20210930,541,0.5317,J23100,-,24,0.4741
20210930_24_3,16,20210930,542,0.5297,J23100,-,24,0.4679
20210930_24_3,16,20210930,543,0.5277,J23100,-,24,0.4618
20210930_24_3,16,20210930,544,0.5259,J23100,-,24,0.4562
20210930_24_3,16,20210930,545,0.5242,J23100,-,24,0.4508
20210930_24_3,16,20210930,546,0.5225,J23100,-,24,0.4454
20210930_24_3,16,20210930,547,0.5209,J23100,-,24,0.4404
20210930_24_3,16,20210930,548,0.5192,J23100,-,24,0.4352
20210930_24_3,16,20210930,549,0.5176,J23100,-,24,0.4304
20210930_24_3,16,20210930,550,0.5162,J23100,-,24,0.426
20210930_24_3,16,20210930,551,0.5147,J23100,-,24,0.4213
20210930_24_3,16,20210930,552,0.5134,J23100,-,24,0.4171
20210930_24_3,16,20210930,553,0.5121,J23100,-,24,0.4132
20210930_24_3,16,20210930,554,0.5109,J23100,-,24,0.4096
20210930_24_3,16,20210930,555,0.5097,J23100,-,24,0.4057
20210930_24_3,16,20210930,556,0.5086,J23100,-,24,0.4021
20210930_24_3,16,20210930,557,0.5076,J23100,-,24,0.3992
20210930_24_3,16,20210930,558,0.5067,J23100,-,24,0.3963
20210930_24_3,16,20210930,559,0.5058,J23100,-,24,0.3934
20210930_24_3,16,20210930,560,0.505,J23100,-,24,0.391
20210930_24_3,16,20210930,561,0.5042,J23100,-,24,0.3885
20210930_24_3,16,20210930,562,0.5034,J23100,-,24,0.3861
20210930_24_3,16,20210930,563,0.5028,J23100,-,24,0.3843
20210930_24_3,16,20210930,564,0.5021,J23100,-,24,0.3822
20210930_24_3,16,20210930,565,0.5016,J23100,-,24,0.3805
20210930_24_3,16,20210930,566,0.5012,J23100,-,24,0.3792
20210930_24_3,16,20210930,567,0.5007,J23100,-,24,0.3776
20210930_24_3,16,20210930,568,0.5002,J23100,-,24,0.3761
20210930_24_3,16,20210930,569,0.4998,J23100,-,24,0.3749
20210930_24_3,16,20210930,570,0.4995,J23100,-,24,0.3738
20210930_24_3,16,20210930,571,0.4991,J23100,-,24,0.3728
20210930_24_3,16,20210930,572,0.4989,J23100,-,24,0.3721
20210930_24_3,16,20210930,573,0.4986,J23100,-,24,0.3713
20210930_24_3,16,20210930,574,0.4984,J23100,-,24,0.3705
20210930_24_3,16,20210930,575,0.4982,J23100,-,24,0.3699
20210930_24_3,16,20210930,576,0.498,J23100,-,24,0.3693
20210930_24_3,16,20210930,577,0.4979,J23100,-,24,0.3689
20210930_24_3,16,20210930,578,0.4977,J23100,-,24,0.3683
20210930_24_3,16,20210930,579,0.4976,J23100,-,24,0.368
20210930_24_3,16,20210930,580,0.4974,J23100,-,24,0.3675
20210930_24_3,16,20210930,581,0.4973,J23100,-,24,0.3671
20210930_24_3,16,20210930,582,0.4972,J23100,-,24,0.3667
20210930_24_3,16,20210930,583,0.4971,J23100,-,24,0.3663
20210930_24_3,16,20210930,584,0.497,J23100,-,24,0.3662
20210930_24_3,16,20210930,585,0.497,J23100,-,24,0.3661
20210930_24_3,16,20210930,586,0.4969,J23100,-,24,0.3659
20210930_24_3,16,20210930,587,0.4969,J23100,-,24,0.3658
20210930_24_3,16,20210930,588,0.4969,J23100,-,24,0.3658
20210930_24_3,16,20210930,589,0.497,J23100,-,24,0.3662
20210930_24_3,16,20210930,590,0.4971,J23100,-,24,0.3666
20210930_24_3,16,20210930,591,0.4972,J23100,-,24,0.3668
20210930_24_3,16,20210930,592,0.4974,J23100,-,24,0.3673
20210930_24_3,16,20210930,593,0.4975,J23100,-,24,0.3678
20210930_24_3,16,20210930,594,0.4978,J23100,-,24,0.3686
20210930_24_3,16,20210930,595,0.4979,J23100,-,24,0.3691
20210930_24_3,16,20210930,596,0.4983,J23100,-,24,0.3701
20210930_24_3,16,20210930,597,0.4987,J23100,-,24,0.3714
20210930_24_3,16,20210930,598,0.499,J23100,-,24,0.3723
20210930_24_3,16,20210930,599,0.4993,J23100,-,24,0.3734
20210930_24_3,16,20210930,600,0.4999,J23100,-,24,0.3751
20210930_24_3,16,20210930,601,0.5004,J23100,-,24,0.3768
20210930_24_3,16,20210930,602,0.5011,J23100,-,24,0.379
20210930_24_3,16,20210930,603,0.502,J23100,-,24,0.3816
20210930_24_3,16,20210930,604,0.5029,J23100,-,24,0.3845
20210930_24_3,16,20210930,605,0.5039,J23100,-,24,0.3875
20210930_24_3,16,20210930,606,0.5051,J23100,-,24,0.3912
20210930_24_3,16,20210930,607,0.5063,J23100,-,24,0.3952
20210930_24_3,16,20210930,608,0.5079,J23100,-,24,0.3999
20210930_24_3,16,20210930,609,0.5093,J23100,-,24,0.4044
20210930_24_3,16,20210930,610,0.5111,J23100,-,24,0.4099
20210930_24_3,16,20210930,611,0.5129,J23100,-,24,0.4158
20210930_24_3,16,20210930,612,0.5149,J23100,-,24,0.422
20210930_24_3,16,20210930,613,0.517,J23100,-,24,0.4286
20210930_24_3,16,20210930,614,0.5193,J23100,-,24,0.4356
20210930_24_3,16,20210930,615,0.5216,J23100,-,24,0.4427
20210930_24_3,16,20210930,616,0.5239,J23100,-,24,0.4499
20210930_24_3,16,20210930,617,0.5263,J23100,-,24,0.4574
20210930_24_3,16,20210930,618,0.5287,J23100,-,24,0.4647
20210930_24_3,16,20210930,619,0.5309,J23100,-,24,0.4718
20210930_24_3,16,20210930,620,0.5332,J23100,-,24,0.4788
20210930_24_3,16,20210930,621,0.5353,J23100,-,24,0.4855
20210930_24_3,16,20210930,622,0.5372,J23100,-,24,0.4912
20210930_24_3,16,20210930,623,0.539,J23100,-,24,0.4969
20210930_24_3,16,20210930,624,0.5407,J23100,-,24,0.5023
20210930_24_3,16,20210930,625,0.5422,J23100,-,24,0.5068
20210930_24_3,16,20210930,626,0.5435,J23100,-,24,0.5108
20210930_24_3,16,20210930,627,0.5445,J23100,-,24,0.5139
20210930_24_3,16,20210930,628,0.5454,J23100,-,24,0.5169
20210930_24_3,16,20210930,629,0.546,J23100,-,24,0.5188
20210930_24_3,16,20210930,630,0.5465,J23100,-,24,0.5201
20210930_24_3,16,20210930,631,0.5468,J23100,-,24,0.5212
20210930_24_3,16,20210930,632,0.5468,J23100,-,24,0.5212
20210930_24_3,16,20210930,633,0.5466,J23100,-,24,0.5205
20210930_24_3,16,20210930,634,0.5461,J23100,-,24,0.519
20210930_24_3,16,20210930,635,0.5453,J23100,-,24,0.5166
20210930_24_3,16,20210930,636,0.5443,J23100,-,24,0.5133
20210930_24_3,16,20210930,637,0.5429,J23100,-,24,0.5092
20210930_24_3,16,20210930,638,0.5412,J23100,-,24,0.5039
20210930_24_3,16,20210930,639,0.5393,J23100,-,24,0.498
20210930_24_3,16,20210930,640,0.5371,J23100,-,24,0.4911
20210930_24_3,16,20210930,641,0.5347,J23100,-,24,0.4835
20210930_24_3,16,20210930,642,0.5322,J23100,-,24,0.4758
20210930_24_3,16,20210930,643,0.5296,J23100,-,24,0.4678
20210930_24_3,16,20210930,644,0.5269,J23100,-,24,0.4593
20210930_24_3,16,20210930,645,0.5241,J23100,-,24,0.4506
20210930_24_3,16,20210930,646,0.5214,J23100,-,24,0.4421
20210930_24_3,16,20210930,647,0.5187,J23100,-,24,0.4336
20210930_24_3,16,20210930,648,0.5161,J23100,-,24,0.4257
20210930_24_3,16,20210930,649,0.5134,J23100,-,24,0.4174
20210930_24_3,16,20210930,650,0.511,J23100,-,24,0.4098
20210930_24_3,16,20210930,651,0.5085,J23100,-,24,0.4019
20210930_24_3,16,20210930,652,0.5061,J23100,-,24,0.3946
20210930_24_3,16,20210930,653,0.5039,J23100,-,24,0.3876
20210930_24_3,16,20210930,654,0.5016,J23100,-,24,0.3806
20210930_24_3,16,20210930,655,0.4996,J23100,-,24,0.3742
20210930_24_3,16,20210930,656,0.4975,J23100,-,24,0.3677
20210930_24_3,16,20210930,657,0.4955,J23100,-,24,0.3616
20210930_24_3,16,20210930,658,0.4938,J23100,-,24,0.3561
20210930_24_3,16,20210930,659,0.4923,J23100,-,24,0.3516
20210930_24_3,16,20210930,660,0.491,J23100,-,24,0.3476
20210930_24_3,16,20210930,661,0.4901,J23100,-,24,0.3446
20210930_24_3,16,20210930,662,0.4893,J23100,-,24,0.3423
20210930_24_3,16,20210930,663,0.4891,J23100,-,24,0.3414
20210930_24_3,16,20210930,664,0.4892,J23100,-,24,0.342
20210930_24_3,16,20210930,665,0.4898,J23100,-,24,0.3438
20210930_24_3,16,20210930,666,0.4908,J23100,-,24,0.3469
20210930_24_3,16,20210930,667,0.4923,J23100,-,24,0.3516
20210930_24_3,16,20210930,668,0.4941,J23100,-,24,0.357
20210930_24_3,16,20210930,669,0.4961,J23100,-,24,0.3632
20210930_24_3,16,20210930,670,0.4983,J23100,-,24,0.3701
20210930_24_3,16,20210930,671,0.5004,J23100,-,24,0.3767
20210930_24_3,16,20210930,672,0.5027,J23100,-,24,0.384
20210930_24_3,16,20210930,673,0.5049,J23100,-,24,0.3906
20210930_24_3,16,20210930,674,0.5071,J23100,-,24,0.3976
20210930_24_3,16,20210930,675,0.5093,J23100,-,24,0.4045
20210930_24_3,16,20210930,676,0.5118,J23100,-,24,0.4123
20210930_24_3,16,20210930,677,0.5145,J23100,-,24,0.4205
20210930_24_3,16,20210930,678,0.5175,J23100,-,24,0.4299
20210930_24_3,16,20210930,679,0.5205,J23100,-,24,0.4393
20210930_24_3,16,20210930,680,0.5235,J23100,-,24,0.4486
20210930_24_3,16,20210930,681,0.5262,J23100,-,24,0.4572
20210930_24_3,16,20210930,682,0.5283,J23100,-,24,0.4637
20210930_24_3,16,20210930,683,0.5295,J23100,-,24,0.4674
20210930_24_3,16,20210930,684,0.5299,J23100,-,24,0.4685
20210930_24_3,16,20210930,685,0.5291,J23100,-,24,0.4661
20210930_24_3,16,20210930,686,0.5273,J23100,-,24,0.4606
20210930_24_3,16,20210930,687,0.5246,J23100,-,24,0.452
20210930_24_3,16,20210930,688,0.5209,J23100,-,24,0.4406
20210930_24_3,16,20210930,689,0.5165,J23100,-,24,0.4269
20210930_24_3,16,20210930,690,0.5117,J23100,-,24,0.4118
20210930_24_3,16,20210930,691,0.5065,J23100,-,24,0.3957
20210930_24_3,16,20210930,692,0.5013,J23100,-,24,0.3795
20210930_24_3,16,20210930,693,0.4959,J23100,-,24,0.3628
20210930_24_3,16,20210930,694,0.4907,J23100,-,24,0.3464
20210930_24_3,16,20210930,695,0.4857,J23100,-,24,0.3309
20210930_24_3,16,20210930,696,0.481,J23100,-,24,0.3162
20210930_24_3,16,20210930,697,0.4766,J23100,-,24,0.3027
20210930_24_3,16,20210930,698,0.4724,J23100,-,24,0.2894
20210930_24_3,16,20210930,699,0.4685,J23100,-,24,0.2773
20210930_24_3,16,20210930,700,0.4659,J23100,-,24,0.2693
20210930_24_3,16,20210930,701,0.4614,J23100,-,24,0.2553
20210930_24_3,16,20210930,702,0.4582,J23100,-,24,0.2453
20210930_24_3,16,20210930,703,0.4551,J23100,-,24,0.2356
20210930_24_3,16,20210930,704,0.4522,J23100,-,24,0.2266
20210930_24_3,16,20210930,705,0.4494,J23100,-,24,0.2179
20210930_24_3,16,20210930,706,0.4467,J23100,-,24,0.2096
20210930_24_3,16,20210930,707,0.4441,J23100,-,24,0.2015
20210930_24_3,16,20210930,708,0.4416,J23100,-,24,0.1935
20210930_24_3,16,20210930,709,0.4391,J23100,-,24,0.1859
20210930_24_3,16,20210930,710,0.4369,J23100,-,24,0.1789
20210930_24_3,16,20210930,711,0.4345,J23100,-,24,0.1716
20210930_24_3,16,20210930,712,0.4324,J23100,-,24,0.1649
20210930_24_3,16,20210930,713,0.4302,J23100,-,24,0.1583
20210930_24_3,16,20210930,714,0.4282,J23100,-,24,0.152
20210930_24_3,16,20210930,715,0.4262,J23100,-,24,0.1456
20210930_24_3,16,20210930,716,0.4243,J23100,-,24,0.1397
20210930_24_3,16,20210930,717,0.4223,J23100,-,24,0.1336
20210930_24_3,16,20210930,718,0.4205,J23100,-,24,0.128
20210930_24_3,16,20210930,719,0.4188,J23100,-,24,0.1226
20210930_24_3,16,20210930,720,0.4171,J23100,-,24,0.1173
20210930_24_3,16,20210930,721,0.4154,J23100,-,24,0.112
20210930_24_3,16,20210930,722,0.4137,J23100,-,24,0.1069
20210930_24_3,16,20210930,723,0.4122,J23100,-,24,0.102
20210930_24_3,16,20210930,724,0.4106,J23100,-,24,0.0971
20210930_24_3,16,20210930,725,0.4091,J23100,-,24,0.0924
20210930_24_3,16,20210930,726,0.4076,J23100,-,24,0.0878
20210930_24_3,16,20210930,727,0.4062,J23100,-,24,0.0834
20210930_24_3,16,20210930,728,0.4048,J23100,-,24,0.0791
20210930_24_3,16,20210930,729,0.4034,J23100,-,24,0.0746
20210930_24_3,16,20210930,730,0.4021,J23100,-,24,0.0707
20210930_24_3,16,20210930,731,0.4007,J23100,-,24,0.0663
20210930_24_3,16,20210930,732,0.3995,J23100,-,24,0.0625
20210930_24_3,16,20210930,733,0.3982,J23100,-,24,0.0587
20210930_24_3,16,20210930,734,0.397,J23100,-,24,0.0548
20210930_24_3,16,20210930,735,0.3958,J23100,-,24,0.051
20210930_24_3,16,20210930,736,0.3945,J23100,-,24,0.0471
20210930_24_3,16,20210930,737,0.3933,J23100,-,24,0.0433
20210930_24_3,16,20210930,738,0.3922,J23100,-,24,0.0398
20210930_24_3,16,20210930,739,0.3912,J23100,-,24,0.0366
20210930_24_3,16,20210930,740,0.3899,J23100,-,24,0.0328
20210930_24_3,16,20210930,741,0.3888,J23100,-,24,0.0294
20210930_24_3,16,20210930,742,0.3877,J23100,-,24,0.0259
20210930_24_3,16,20210930,743,0.3866,J23100,-,24,0.0225
20210930_24_3,16,20210930,744,0.3856,J23100,-,24,0.0192
20210930_24_3,16,20210930,745,0.3846,J23100,-,24,0.0161
20210930_24_3,16,20210930,746,0.3835,J23100,-,24,0.0127
20210930_24_3,16,20210930,747,0.3825,J23100,-,24,0.0095
20210930_24_3,16,20210930,748,0.3814,J23100,-,24,0.0063
20210930_24_3,16,20210930,749,0.3804,J23100,-,24,0.0032
20210930_24_3,16,20210930,750,0.3794,J23100,-,24,0
20210930_24_4,17,20210930,400,0.4728,J23100,+,24,0.7678
20210930_24_4,17,20210930,401,0.4725,J23100,+,24,0.7666
20210930_24_4,17,20210930,402,0.4729,J23100,+,24,0.7684
20210930_24_4,17,20210930,403,0.4726,J23100,+,24,0.7671
20210930_24_4,17,20210930,404,0.473,J23100,+,24,0.769
20210930_24_4,17,20210930,405,0.4738,J23100,+,24,0.7723
20210930_24_4,17,20210930,406,0.475,J23100,+,24,0.7773
20210930_24_4,17,20210930,407,0.476,J23100,+,24,0.7815
20210930_24_4,17,20210930,408,0.4771,J23100,+,24,0.7864
20210930_24_4,17,20210930,409,0.4785,J23100,+,24,0.7924
20210930_24_4,17,20210930,410,0.48,J23100,+,24,0.7991
20210930_24_4,17,20210930,411,0.4818,J23100,+,24,0.8067
20210930_24_4,17,20210930,412,0.4837,J23100,+,24,0.8151
20210930_24_4,17,20210930,413,0.4853,J23100,+,24,0.8219
20210930_24_4,17,20210930,414,0.487,J23100,+,24,0.8291
20210930_24_4,17,20210930,415,0.4885,J23100,+,24,0.8357
20210930_24_4,17,20210930,416,0.4899,J23100,+,24,0.8418
20210930_24_4,17,20210930,417,0.4916,J23100,+,24,0.8492
20210930_24_4,17,20210930,418,0.4931,J23100,+,24,0.8556
20210930_24_4,17,20210930,419,0.4941,J23100,+,24,0.8598
20210930_24_4,17,20210930,420,0.495,J23100,+,24,0.8636
20210930_24_4,17,20210930,421,0.4958,J23100,+,24,0.8673
20210930_24_4,17,20210930,422,0.4966,J23100,+,24,0.8708
20210930_24_4,17,20210930,423,0.4971,J23100,+,24,0.8727
20210930_24_4,17,20210930,424,0.498,J23100,+,24,0.8766
20210930_24_4,17,20210930,425,0.4982,J23100,+,24,0.8777
20210930_24_4,17,20210930,426,0.4989,J23100,+,24,0.8805
20210930_24_4,17,20210930,427,0.4997,J23100,+,24,0.8841
20210930_24_4,17,20210930,428,0.5004,J23100,+,24,0.887
20210930_24_4,17,20210930,429,0.5019,J23100,+,24,0.8935
20210930_24_4,17,20210930,430,0.5032,J23100,+,24,0.899
20210930_24_4,17,20210930,431,0.5048,J23100,+,24,0.9063
20210930_24_4,17,20210930,432,0.5066,J23100,+,24,0.9139
20210930_24_4,17,20210930,433,0.5089,J23100,+,24,0.9238
20210930_24_4,17,20210930,434,0.5112,J23100,+,24,0.9336
20210930_24_4,17,20210930,435,0.5138,J23100,+,24,0.9449
20210930_24_4,17,20210930,436,0.5163,J23100,+,24,0.9556
20210930_24_4,17,20210930,437,0.519,J23100,+,24,0.9672
20210930_24_4,17,20210930,438,0.5213,J23100,+,24,0.9772
20210930_24_4,17,20210930,439,0.5229,J23100,+,24,0.9842
20210930_24_4,17,20210930,440,0.5247,J23100,+,24,0.992
20210930_24_4,17,20210930,441,0.526,J23100,+,24,0.9975
20210930_24_4,17,20210930,442,0.5265,J23100,+,24,0.9998
20210930_24_4,17,20210930,443,0.5266,J23100,+,24,1
20210930_24_4,17,20210930,444,0.5256,J23100,+,24,0.9957
20210930_24_4,17,20210930,445,0.5246,J23100,+,24,0.9913
20210930_24_4,17,20210930,446,0.5222,J23100,+,24,0.9811
20210930_24_4,17,20210930,447,0.5194,J23100,+,24,0.9693
20210930_24_4,17,20210930,448,0.5164,J23100,+,24,0.9564
20210930_24_4,17,20210930,449,0.512,J23100,+,24,0.9372
20210930_24_4,17,20210930,450,0.5083,J23100,+,24,0.9211
20210930_24_4,17,20210930,451,0.5038,J23100,+,24,0.9018
20210930_24_4,17,20210930,452,0.4998,J23100,+,24,0.8846
20210930_24_4,17,20210930,453,0.4958,J23100,+,24,0.8673
20210930_24_4,17,20210930,454,0.492,J23100,+,24,0.8507
20210930_24_4,17,20210930,455,0.4883,J23100,+,24,0.8349
20210930_24_4,17,20210930,456,0.485,J23100,+,24,0.8205
20210930_24_4,17,20210930,457,0.4822,J23100,+,24,0.8085
20210930_24_4,17,20210930,458,0.4793,J23100,+,24,0.7959
20210930_24_4,17,20210930,459,0.4774,J23100,+,24,0.7876
20210930_24_4,17,20210930,460,0.4751,J23100,+,24,0.7778
20210930_24_4,17,20210930,461,0.4735,J23100,+,24,0.7709
20210930_24_4,17,20210930,462,0.4717,J23100,+,24,0.763
20210930_24_4,17,20210930,463,0.4698,J23100,+,24,0.7552
20210930_24_4,17,20210930,464,0.4685,J23100,+,24,0.7495
20210930_24_4,17,20210930,465,0.4674,J23100,+,24,0.7445
20210930_24_4,17,20210930,466,0.4661,J23100,+,24,0.7389
20210930_24_4,17,20210930,467,0.4648,J23100,+,24,0.7334
20210930_24_4,17,20210930,468,0.4633,J23100,+,24,0.7271
20210930_24_4,17,20210930,469,0.4623,J23100,+,24,0.7227
20210930_24_4,17,20210930,470,0.4612,J23100,+,24,0.718
20210930_24_4,17,20210930,471,0.4596,J23100,+,24,0.7111
20210930_24_4,17,20210930,472,0.4585,J23100,+,24,0.7061
20210930_24_4,17,20210930,473,0.4574,J23100,+,24,0.7013
20210930_24_4,17,20210930,474,0.4563,J23100,+,24,0.6967
20210930_24_4,17,20210930,475,0.4551,J23100,+,24,0.6917
20210930_24_4,17,20210930,476,0.4541,J23100,+,24,0.6873
20210930_24_4,17,20210930,477,0.4531,J23100,+,24,0.6829
20210930_24_4,17,20210930,478,0.4524,J23100,+,24,0.6799
20210930_24_4,17,20210930,479,0.4514,J23100,+,24,0.6758
20210930_24_4,17,20210930,480,0.4506,J23100,+,24,0.6723
20210930_24_4,17,20210930,481,0.4499,J23100,+,24,0.669
20210930_24_4,17,20210930,482,0.4493,J23100,+,24,0.6665
20210930_24_4,17,20210930,483,0.4488,J23100,+,24,0.6643
20210930_24_4,17,20210930,484,0.4481,J23100,+,24,0.6613
20210930_24_4,17,20210930,485,0.4476,J23100,+,24,0.6594
20210930_24_4,17,20210930,486,0.4471,J23100,+,24,0.6571
20210930_24_4,17,20210930,487,0.4465,J23100,+,24,0.6546
20210930_24_4,17,20210930,488,0.446,J23100,+,24,0.6523
20210930_24_4,17,20210930,489,0.4456,J23100,+,24,0.6507
20210930_24_4,17,20210930,490,0.4451,J23100,+,24,0.6486
20210930_24_4,17,20210930,491,0.4447,J23100,+,24,0.6467
20210930_24_4,17,20210930,492,0.4441,J23100,+,24,0.644
20210930_24_4,17,20210930,493,0.4436,J23100,+,24,0.6418
20210930_24_4,17,20210930,494,0.4429,J23100,+,24,0.6388
20210930_24_4,17,20210930,495,0.4422,J23100,+,24,0.6358
20210930_24_4,17,20210930,496,0.4414,J23100,+,24,0.6325
20210930_24_4,17,20210930,497,0.4408,J23100,+,24,0.6296
20210930_24_4,17,20210930,498,0.4397,J23100,+,24,0.6252
20210930_24_4,17,20210930,499,0.4389,J23100,+,24,0.6215
20210930_24_4,17,20210930,500,0.4378,J23100,+,24,0.6169
20210930_24_4,17,20210930,501,0.4366,J23100,+,24,0.6116
20210930_24_4,17,20210930,502,0.4355,J23100,+,24,0.6068
20210930_24_4,17,20210930,503,0.4342,J23100,+,24,0.6012
20210930_24_4,17,20210930,504,0.4329,J23100,+,24,0.5958
20210930_24_4,17,20210930,505,0.4316,J23100,+,24,0.5903
20210930_24_4,17,20210930,506,0.4303,J23100,+,24,0.5843
20210930_24_4,17,20210930,507,0.4288,J23100,+,24,0.5778
20210930_24_4,17,20210930,508,0.4275,J23100,+,24,0.5725
20210930_24_4,17,20210930,509,0.4262,J23100,+,24,0.567
20210930_24_4,17,20210930,510,0.4248,J23100,+,24,0.5606
20210930_24_4,17,20210930,511,0.4235,J23100,+,24,0.5551
20210930_24_4,17,20210930,512,0.4222,J23100,+,24,0.5496
20210930_24_4,17,20210930,513,0.4207,J23100,+,24,0.5431
20210930_24_4,17,20210930,514,0.4193,J23100,+,24,0.537
20210930_24_4,17,20210930,515,0.4178,J23100,+,24,0.5304
20210930_24_4,17,20210930,516,0.4163,J23100,+,24,0.5241
20210930_24_4,17,20210930,517,0.4148,J23100,+,24,0.5177
20210930_24_4,17,20210930,518,0.4134,J23100,+,24,0.5116
20210930_24_4,17,20210930,519,0.4119,J23100,+,24,0.5053
20210930_24_4,17,20210930,520,0.4104,J23100,+,24,0.4987
20210930_24_4,17,20210930,521,0.409,J23100,+,24,0.4924
20210930_24_4,17,20210930,522,0.4075,J23100,+,24,0.486
20210930_24_4,17,20210930,523,0.4061,J23100,+,24,0.48
20210930_24_4,17,20210930,524,0.4045,J23100,+,24,0.4733
20210930_24_4,17,20210930,525,0.4031,J23100,+,24,0.467
20210930_24_4,17,20210930,526,0.4015,J23100,+,24,0.4603
